shooter_id,player_name,team,hex_q,hex_r,hex_x,hex_y,shots,goals,xg_sum,irt_xg_sum,deviation,dev_per_shot
8474037,James van Riemsdyk,DET,3,0,67.5,38.97,2,0,0.13273433,0.10295746669844574,-0.103,-0.0515
8474037,James van Riemsdyk,DET,4,-3,90.0,-25.98,1,0,0.018745575,0.013372318317306463,-0.0134,-0.0134
8474037,James van Riemsdyk,DET,4,-2,90.0,0.0,13,1,1.820145281,1.489703242861224,-0.4897,-0.0377
8474037,James van Riemsdyk,DET,4,-1,90.0,25.98,1,0,0.07704863,0.059754249280022355,-0.0598,-0.0598
8474090,Brendan Smith,CBJ,1,0,22.5,12.99,2,0,0.064967612,0.0477754587459815,-0.0478,-0.0239
8474090,Brendan Smith,CBJ,1,1,22.5,38.97,1,0,0.023236696,0.016770583935164743,-0.0168,-0.0168
8474090,Brendan Smith,CBJ,2,1,45.0,51.96,1,0,0.01813987,0.012918104729424808,-0.0129,-0.0129
8474090,Brendan Smith,CBJ,3,-1,67.5,12.99,1,0,0.102864146,0.08140861680481978,-0.0814,-0.0814
8474090,Brendan Smith,CBJ,3,0,67.5,38.97,1,0,0.027605409,0.020115147870031755,-0.0201,-0.0201
8474102,David Perron,OTT,2,-2,45.0,-25.98,2,0,0.116425629,0.08866462236843209,-0.0887,-0.0444
8474102,David Perron,OTT,2,-1,45.0,0.0,5,0,0.5050244549999999,0.39942599783912813,-0.3994,-0.0799
8474102,David Perron,OTT,3,-2,67.5,-12.99,12,3,1.294090712,1.038238999240561,1.9618,0.1635
8474102,David Perron,OTT,3,-1,67.5,12.99,3,1,0.30394251,0.24072511068267594,0.7593,0.2531
8474102,David Perron,OTT,3,0,67.5,38.97,2,0,0.038496742,0.02750547671365597,-0.0275,-0.0138
8474102,David Perron,OTT,4,-3,90.0,-25.98,5,0,0.295975704,0.22807960051479892,-0.2281,-0.0456
8474102,David Perron,OTT,4,-2,90.0,0.0,10,1,1.31328146,1.067914819995712,-0.0679,-0.0068
8474102,David Perron,OTT,4,-1,90.0,25.98,3,0,0.17437344,0.1338982894668228,-0.1339,-0.0446
8474141,Patrick Kane,DET,1,-2,22.5,-38.97,1,0,0.028566658,0.02085438290106676,-0.0209,-0.0209
8474141,Patrick Kane,DET,1,0,22.5,12.99,1,0,0.026639193,0.01937167990475744,-0.0194,-0.0194
8474141,Patrick Kane,DET,1,1,22.5,38.97,1,0,0.034408472,0.025385993630685874,-0.0254,-0.0254
