goalie_id,player_name,team,hex_q,hex_r,hex_x,hex_y,shots,goals,xg_sum,irt_xg_sum,deviation,dev_per_shot
8475809,Scott Wedgewood,COL,4,-3,90.0,-25.98,14,0,0.743881061,0.5619095848539182,0.5619,0.0401
8475809,Scott Wedgewood,COL,4,-2,90.0,0.0,132,16,17.91642918,14.359359717088005,-1.6406,-0.0124
8475809,Scott Wedgewood,COL,4,-1,90.0,25.98,24,0,1.549339176,1.1901026752860946,1.1901,0.0496
8475809,Scott Wedgewood,COL,4,0,90.0,51.96,1,0,0.023065662,0.01653341298236993,0.0165,0.0165
8475831,Philipp Grubauer,SEA,0,-1,0.0,-25.98,5,0,0.1104313126,0.08294600761838286,0.0829,0.0166
8475831,Philipp Grubauer,SEA,0,0,0.0,0.0,2,0,0.252479645,0.21706629502041352,0.2171,0.1086
8475831,Philipp Grubauer,SEA,0,1,0.0,25.98,1,0,0.035503104,0.027143849582528003,0.0271,0.0271
8475831,Philipp Grubauer,SEA,1,-2,22.5,-38.97,23,0,0.491000401,0.3634966527405402,0.3635,0.0158
8475831,Philipp Grubauer,SEA,1,-1,22.5,-12.99,12,0,0.707644718,0.5753474607909889,0.5753,0.0479
8475831,Philipp Grubauer,SEA,1,0,22.5,12.99,11,0,0.320466092,0.24056088830506278,0.2406,0.0219
8475831,Philipp Grubauer,SEA,1,1,22.5,38.97,17,0,0.421265556,0.3137635024634065,0.3138,0.0185
8475831,Philipp Grubauer,SEA,2,-3,45.0,-51.96,1,0,0.017286748,0.012614157427932943,0.0126,0.0126
8475831,Philipp Grubauer,SEA,2,-2,45.0,-25.98,57,1,2.979186448,2.3595674644482183,1.3596,0.0239
8475831,Philipp Grubauer,SEA,2,-1,45.0,0.0,35,1,1.993912828,1.5645560089768213,0.5646,0.0161
8475831,Philipp Grubauer,SEA,2,0,45.0,25.98,50,1,1.6433472715,1.25556033795323,0.2556,0.0051
8475831,Philipp Grubauer,SEA,2,1,45.0,51.96,7,0,0.140201115,0.10414712379746267,0.1041,0.0149
8475831,Philipp Grubauer,SEA,3,-3,67.5,-38.97,21,0,0.905230635,0.700535640899199,0.7005,0.0334
8475831,Philipp Grubauer,SEA,3,-2,67.5,-12.99,97,9,9.716232238,8.021871135434813,-0.9781,-0.0101
8475831,Philipp Grubauer,SEA,3,-1,67.5,12.99,69,7,6.7731286014,5.561888713232217,-1.4381,-0.0208
8475831,Philipp Grubauer,SEA,3,0,67.5,38.97,30,0,0.988977371,0.7563599994099729,0.7564,0.0252
8475831,Philipp Grubauer,SEA,4,-3,90.0,-25.98,19,1,1.112454336,0.8845296975774257,-0.1155,-0.0061
8475831,Philipp Grubauer,SEA,4,-2,90.0,0.0,126,7,16.629867601,13.758770034839273,6.7588,0.0536
8475831,Philipp Grubauer,SEA,4,-1,90.0,25.98,25,1,1.7800871360000001,1.4250807637369194,0.4251,0.017
8475852,Petr Mrazek,ANA,0,-2,0.0,-51.96,1,0,0.008766985,0.006253073833768607,0.0063,0.0063
8475852,Petr Mrazek,ANA,1,-2,22.5,-38.97,7,0,0.41797995,0.3473226140092007,0.3473,0.0496
8475852,Petr Mrazek,ANA,1,-1,22.5,-12.99,3,0,0.107911561,0.08304345156203864,0.083,0.0277
8475852,Petr Mrazek,ANA,1,0,22.5,12.99,5,0,0.158470204,0.12127278308609905,0.1213,0.0243
8475852,Petr Mrazek,ANA,2,-3,45.0,-51.96,1,0,0.026689809,0.020009610276210392,0.02,0.02
