player_name,team,position,shooter_id,mu_theta,theta_latest,theta_min,theta_max,shots_taken,goals_actual,goals_xg_only,fsax_raw,goalie_difficulty_adj,fsax
Travis Hamonic,DET,D,8474612,1.7913678220793372e-06,-9.290021989727393e-05,-9.290021989727393e-05,-7.193921192083508e-05,1.0,0.0,0.046,-0.046,-0.0,-0.0
Adam Henrique,EDM,C,8474641,-1.5122887475627067e-07,-0.0024217336904257536,-0.0024217336904257536,-0.0018642160575836897,8.0,0.0,0.807,-0.807,0.002,-0.0016
TJ Brodie,,D,8474673,-6.46603393050782e-09,7.024939259281382e-05,5.9097204939462245e-05,7.760255539324135e-05,,,,,,
Gustav Nyquist,WPG,R,8474679,1.6521408241487734e-08,-0.00276302732527256,-0.00276302732527256,-0.0020979074761271477,7.0,0.0,1.022,-1.022,-0.003,-0.0018
Cam Atkinson,,R,8474715,2.0895879515592242e-07,7.053436274873093e-05,6.002113877912052e-05,7.776544225635007e-05,,,,,,
Jared Spurgeon,MIN,D,8474716,-2.0283800949982833e-06,-0.0007068359991535544,-0.0007068359991535544,-0.00045601552119478583,4.0,0.0,0.166,-0.166,0.002,-0.0001
Mike Hoffman,,C,8474884,4.741110259942616e-08,7.030588312773034e-05,5.9152880567125976e-05,7.765870395815e-05,,,,,,
Marcus Johansson,MIN,L,8475149,-2.692812302029779e-07,-0.0029162804130464792,-0.0029162804130464792,-0.002105571562424302,10.0,0.0,0.899,-0.899,-0.002,-0.0022
Kyle Palmieri,NYI,C,8475151,3.7365584830695298e-06,-0.0017158022383227944,-0.001725852256640792,-0.001392267644405365,25.0,2.0,2.756,-0.756,0.009,-0.004
Ryan O'Reilly,NSH,C,8475158,3.775313839327055e-09,0.00010964836837956682,0.00010964836837956682,0.0006368551403284073,23.0,3.0,3.216,-0.216,0.004,0.0009
John Tavares,TOR,C,8475166,1.5344471648859326e-07,0.005408816505223513,0.0018806232837960124,0.005409390199929476,31.0,4.0,3.515,0.485,0.002,0.0107
Victor Hedman,TBL,D,8475167,-3.2378730452364834e-07,-0.0006164575461298227,-0.0006164575461298227,-0.0005327457911334932,4.0,0.0,0.196,-0.196,0.002,-0.0002
Matt Duchene,DAL,C,8475168,-2.0745914298458956e-05,0.0031190626323223114,0.0015192395076155663,0.003137358231469989,9.0,2.0,1.726,0.274,0.001,0.003
Evander Kane,VAN,L,8475169,-1.5515514917296969e-07,0.004210578743368387,0.0037763940636068583,0.004880080930888653,17.0,3.0,1.613,1.387,-0.009,0.0058
Brayden Schenn,STL,C,8475170,-3.157673233999958e-08,0.0025288646575063467,0.0016836945433169603,0.002654713112860918,14.0,2.0,1.428,0.572,0.0,0.0027
Oliver Ekman-Larsson,TOR,D,8475171,3.664928982516358e-08,-0.0033263119403272867,-0.0033263119403272867,-0.0022836714051663876,14.0,0.0,0.884,-0.884,-0.004,-0.0027
Nazem Kadri,CGY,C,8475172,5.0847062084358186e-05,-0.007904896512627602,-0.00820132065564394,-0.005903659854084253,47.0,3.0,6.067,-3.067,0.011,-0.035
Calvin de Haan,,D,8475177,1.4852773347229231e-05,7.089502469170839e-05,-1.055741449818015e-06,0.00015892621013335884,,,,,,
Dmitry Kulikov,FLA,D,8475179,-2.436562418495214e-08,7.02289689797908e-05,5.9077490732306615e-05,7.758234278298914e-05,,,,,,
Nick Leddy,SJS,D,8475181,-7.140970925689771e-09,-0.00023109806352294981,-0.00023109806352294981,-0.00021262560039758682,2.0,0.0,0.09,-0.09,-0.0,-0.0
Chris Kreider,ANA,L,8475184,-5.161401531950105e-06,0.0053273956291377544,0.005003077443689108,0.005518562626093626,27.0,5.0,3.289,1.711,-0.0,0.014
Brayden McNabb,VGK,D,8475188,-8.597465850357366e-09,-0.0002736879978328943,-0.0002736879978328943,-0.0001797489239834249,1.0,0.0,0.097,-0.097,-0.001,-0.0
Reilly Smith,VGK,R,8475191,2.615486437207437e-06,0.003151494078338146,0.0019284861627966166,0.0031968383118510246,12.0,2.0,1.321,0.679,0.004,0.003
Tomas Tatar,,L,8475193,-3.060062780946282e-08,7.025476224953309e-05,5.906413571210578e-05,7.757888670312241e-05,,,,,,
Tyson Barrie,,D,8475197,-3.960136663039293e-09,7.02507677488029e-05,5.909847459406592e-05,7.760466542094946e-05,,,,,,
Dmitry Orlov,SJS,D,8475200,-8.92411776476365e-07,-0.0012679474893957376,-0.0012729561422020197,-0.0008282652706839144,6.0,0.0,0.315,-0.315,-0.0,-0.0004
Brian Dumoulin,LAK,D,8475208,3.087057010020544e-08,-0.0005885640275664628,-0.0005885640275664628,-0.00043788092443719506,2.0,0.0,0.203,-0.203,0.002,-0.0001
Mattias Ekholm,EDM,D,8475218,2.89088143290428e-06,-0.0035194926895201206,-0.0035194926895201206,-0.002490400802344084,7.0,0.0,1.255,-1.255,-0.001,-0.0026
Marcus Foligno,MIN,L,8475220,7.913245525514867e-08,0.006232594605535269,0.004416316747665405,0.00623322045430541,4.0,2.0,0.248,1.752,-0.0,0.0012
Craig Smith,,C,8475225,-4.759825866784695e-09,7.025014201644808e-05,5.9098190831718966e-05,7.760334847262129e-05,,,,,,
Casey Cizikas,NYI,C,8475231,-1.4906271417203243e-06,-9.684661199571565e-05,-9.684661199571565e-05,-3.948972880607471e-05,1.0,0.0,0.029,-0.029,0.0,-0.0
David Savard,,D,8475233,-9.254853772233673e-09,7.024219667073339e-05,5.90901545365341e-05,7.759472646284848e-05,,,,,,
Nicolas Deslauriers,PHI,L,8475235,-2.4361439088238512e-08,7.022899808362126e-05,5.907742524868809e-05,7.75823209551163e-05,,,,,,
Ben Chiarot,DET,D,8475279,-8.650454219605308e-08,-0.00017229616059921682,-0.00017229616059921682,-0.00015141753829084337,2.0,0.0,0.062,-0.062,0.001,-0.0
Erik Haula,NSH,L,8475287,-1.1288652501662e-07,-0.006253211759030819,-0.006253211759030819,-0.004338550381362438,15.0,0.0,1.974,-1.974,0.002,-0.0091
Anders Lee,NYI,L,8475314,-1.8181029304287222e-07,-0.0018011325737461448,-0.0023326510563492775,-0.0018005677266046405,26.0,2.0,2.979,-0.979,0.003,-0.0053
Nick Jensen,OTT,D,8475324,-1.4930625980014156e-07,-0.00019097272888757288,-0.00019097272888757288,-9.632491855882108e-05,1.0,0.0,0.053,-0.053,0.0,-0.0
Nic Dowd,WSH,C,8475343,1.4378689350280638e-08,0.003162782173603773,0.0018162260530516505,0.0031634082552045584,1.0,1.0,0.411,0.589,0.004,0.0006
Justin Dowling,NYR,C,8475413,-1.614307088004807e-08,-0.0003149748663417995,-0.00032612780341878533,-0.00030762123060412705,2.0,0.0,0.144,-0.144,-0.0,-0.0001
